Order ID,Order Date,Product,Category,Region,Quantity,Price,Sales
10347,2023-01-26 04:39:07.669533907,Keyboard,Accessories,North,3,10752,32256
10348,2023-01-26 06:23:58.847769554,Mouse,Accessories,North,2,17012,34024
10349,2023-01-26 08:08:50.026005201,Keyboard,Accessories,East,5,10175,50875
10350,2023-01-26 09:53:41.204240848,Laptop,Accessories,East,3,41670,125010
10351,2023-01-26 11:38:32.382476495,Laptop,Electronics,West,5,3067,15335
10352,2023-01-26 13:23:23.560712142,Mouse,Electronics,South,2,32478,64956
10353,2023-01-26 15:08:14.738947789,Mouse,Electronics,West,4,27439,109756
10354,2023-01-26 16:53:05.917183436,Webcam,Accessories,East,5,35747,178735
10355,2023-01-26 18:37:57.095419084,Monitor,Accessories,West,1,51888,51888
10356,2023-01-26 20:22:48.273654731,Webcam,Accessories,East,4,30810,123240
10357,2023-01-26 22:07:39.451890378,Monitor,Accessories,West,4,19302,77208
10358,2023-01-26 23:52:30.630126025,Webcam,Accessories,South,2,1700,3400
10359,2023-01-27 01:37:21.808361672,Keyboard,Accessories,West,2,37814,75628
10360,2023-01-27 03:22:12.986597319,Mouse,Electronics,South,3,35841,107523
10361,2023-01-27 05:07:04.164832967,Laptop,Electronics,South,3,54813,164439
10362,2023-01-27 06:51:55.343068614,Monitor,Electronics,East,1,45713,45713
10363,2023-01-27 08:36:46.521304261,Monitor,Electronics,South,4,50546,202184
10364,2023-01-27 10:21:37.699539908,Laptop,Electronics,North,1,4048,4048
10365,2023-01-27 12:06:28.877775555,Webcam,Accessories,North,1,53604,53604
10366,2023-01-27 13:51:20.056011202,Monitor,Accessories,North,2,34290,68580
10367,2023-01-27 15:36:11.234246849,Keyboard,Accessories,East,1,59906,59906
10368,2023-01-27 17:21:02.412482496,Mouse,Accessories,North,1,12101,12101
10369,2023-01-27 19:05:53.590718144,Laptop,Accessories,East,5,30778,153890
10370,2023-01-27 20:50:44.768953791,Mouse,Accessories,East,3,28425,85275
10371,2023-01-27 22:35:35.947189438,Monitor,Electronics,North,3,42509,127527
10372,2023-01-28 00:20:27.125425085,Monitor,Accessories,South,4,18852,75408
10373,2023-01-28 02:05:18.303660732,Laptop,Accessories,West,3,56382,169146
10374,2023-01-28 03:50:09.481896379,Keyboard,Accessories,East,4,25500,102000
10375,2023-01-28 05:35:00.660132026,Headphones,Accessories,North,5,59176,295880
10376,2023-01-28 07:19:51.838367673,Laptop,Electronics,East,3,13674,41022
10377,2023-01-28 09:04:43.016603321,Headphones,Electronics,South,5,24195,120975
10378,2023-01-28 10:49:34.194838968,Webcam,Accessories,South,3,51573,154719
10379,2023-01-28 12:34:25.373074615,Headphones,Electronics,North,3,25371,76113
10380,2023-01-28 14:19:16.551310262,Keyboard,Electronics,East,5,34053,170265
10381,2023-01-28 16:04:07.729545909,Webcam,Accessories,West,1,52897,52897
10382,2023-01-28 17:48:58.907781556,Headphones,Accessories,West,1,12957,12957
10383,2023-01-28 19:33:50.086017203,Webcam,Accessories,East,1,8108,8108
10384,2023-01-28 21:18:41.264252850,Headphones,Accessories,East,1,54616,54616
10385,2023-01-28 23:03:32.442488498,Keyboard,Accessories,East,3,48758,146274
10386,2023-01-29 00:48:23.620724145,Headphones,Electronics,North,2,18829,37658
10387,2023-01-29 02:33:14.798959792,Headphones,Accessories,South,5,6837,34185
10388,2023-01-29 04:18:05.977195439,Headphones,Accessories,West,2,16032,32064
10389,2023-01-29 06:02:57.155431086,Laptop,Accessories,North,2,35234,70468
10390,2023-01-29 07:47:48.333666733,Laptop,Electronics,East,4,27352,109408
10391,2023-01-29 09:32:39.511902380,Laptop,Accessories,East,1,31215,31215
10392,2023-01-29 11:17:30.690138028,Keyboard,Accessories,South,3,57319,171957
10393,2023-01-29 13:02:21.868373675,Webcam,Accessories,East,1,10106,10106
10394,2023-01-29 14:47:13.046609322,Monitor,Electronics,North,1,42247,42247
10395,2023-01-29 16:32:04.224844969,Headphones,Accessories,North,2,29766,59532
10396,2023-01-29 18:16:55.403080616,Headphones,Accessories,South,4,44048,176192
10397,2023-01-29 20:01:46.581316263,Keyboard,Accessories,North,1,54578,54578
10398,2023-01-29 21:46:37.759551910,Headphones,Electronics,West,5,39700,198500
10399,2023-01-29 23:31:28.937787557,Laptop,Accessories,North,5,10996,54980
10400,2023-01-30 01:16:20.116023205,Monitor,Accessories,North,1,2178,2178
10401,2023-01-30 03:01:11.294258852,Mouse,Accessories,North,2,36319,72638
10402,2023-01-30 04:46:02.472494499,Headphones,Electronics,West,2,54522,109044
10403,2023-01-30 06:30:53.650730146,Laptop,Accessories,East,3,17025,51075
10404,2023-01-30 08:15:44.828965793,Mouse,Accessories,North,4,10780,43120
10405,2023-01-30 10:00:36.007201440,Monitor,Accessories,South,2,23706,47412
10406,2023-01-30 11:45:27.185437087,Mouse,Electronics,West,3,43916,131748
10407,2023-01-30 13:30:18.363672734,Laptop,Electronics,South,5,10967,54835
10408,2023-01-30 15:15:09.541908382,Webcam,Accessories,North,5,31856,159280
10409,2023-01-30 17:00:00.720144029,Webcam,Electronics,South,5,38630,193150
10410,2023-01-30 18:44:51.898379676,Mouse,Electronics,North,1,10179,10179
10411,2023-01-30 20:29:43.076615323,Keyboard,Electronics,West,4,39623,158492
10412,2023-01-30 22:14:34.254850970,Mouse,Accessories,South,3,18587,55761
10413,2023-01-30 23:59:25.433086617,Headphones,Accessories,South,4,24733,98932
10414,2023-01-31 01:44:16.611322264,Headphones,Electronics,North,1,23770,23770
10415,2023-01-31 03:29:07.789557912,Webcam,Electronics,North,3,34887,104661
10416,2023-01-31 05:13:58.967793559,Keyboard,Electronics,East,3,58540,175620
10417,2023-01-31 06:58:50.146029206,Laptop,Accessories,North,2,4975,9950
10418,2023-01-31 08:43:41.324264853,Headphones,Accessories,North,4,58869,235476
10419,2023-01-31 10:28:32.502500500,Webcam,Electronics,East,4,13919,55676
10420,2023-01-31 12:13:23.680736147,Monitor,Electronics,North,2,10602,21204
10421,2023-01-31 13:58:14.858971794,Webcam,Electronics,North,5,46463,232315
10422,2023-01-31 15:43:06.037207441,Headphones,Electronics,East,1,35060,35060
10423,2023-01-31 17:27:57.215443089,Headphones,Accessories,West,4,43154,172616
10424,2023-01-31 19:12:48.393678736,Webcam,Electronics,West,2,11140,22280
10425,2023-01-31 20:57:39.571914383,Laptop,Accessories,North,3,53807,161421
10426,2023-01-31 22:42:30.750150030,Mouse,Electronics,North,2,22170,44340
10427,2023-02-01 00:27:21.928385677,Headphones,Electronics,East,5,52369,261845
10428,2023-02-01 02:12:13.106621324,Webcam,Electronics,East,1,29830,29830
10429,2023-02-01 03:57:04.284856971,Webcam,Electronics,West,5,45540,227700
10430,2023-02-01 05:41:55.463092618,Keyboard,Electronics,South,3,7590,22770
10431,2023-02-01 07:26:46.641328266,Mouse,Accessories,North,3,47745,143235
10432,2023-02-01 09:11:37.819563913,Monitor,Electronics,South,3,31609,94827
10433,2023-02-01 10:56:28.997799560,Laptop,Electronics,South,3,18401,55203
10434,2023-02-01 12:41:20.176035207,Monitor,Electronics,East,2,28729,57458
10435,2023-02-01 14:26:11.354270854,Mouse,Accessories,North,3,38944,116832
10436,2023-02-01 16:11:02.532506501,Mouse,Accessories,North,3,53742,161226
10437,2023-02-01 17:55:53.710742148,Mouse,Accessories,East,2,46167,92334
10438,2023-02-01 19:40:44.888977796,Monitor,Accessories,South,3,29645,88935
10439,2023-02-01 21:25:36.067213443,Mouse,Electronics,East,5,58391,291955
10440,2023-02-01 23:10:27.245449090,Webcam,Electronics,West,5,30047,150235
10441,2023-02-02 00:55:18.423684737,Monitor,Electronics,North,4,59171,236684
10442,2023-02-02 02:40:09.601920384,Mouse,Accessories,West,5,23560,117800
10443,2023-02-02 04:25:00.780156031,Webcam,Electronics,East,1,7647,7647
10444,2023-02-02 06:09:51.958391678,Keyboard,Electronics,North,1,22106,22106
10445,2023-02-02 07:54:43.136627325,Mouse,Accessories,West,1,7015,7015
10446,2023-02-02 09:39:34.314862973,Monitor,Accessories,West,2,22506,45012
10447,2023-02-02 11:24:25.493098620,Headphones,Accessories,South,5,49613,248065
10448,2023-02-02 13:09:16.671334267,Mouse,Electronics,North,1,25067,25067
10449,2023-02-02 14:54:07.849569914,Headphones,Electronics,West,4,52241,208964
10450,2023-02-02 16:38:59.027805561,Webcam,Accessories,West,2,3056,6112
10451,2023-02-02 18:23:50.206041208,Keyboard,Electronics,South,4,32719,130876
10452,2023-02-02 20:08:41.384276855,Laptop,Accessories,West,5,59162,295810
10453,2023-02-02 21:53:32.562512502,Keyboard,Accessories,West,3,30328,90984
10454,2023-02-02 23:38:23.740748150,Mouse,Electronics,West,4,13176,52704
10455,2023-02-03 01:23:14.918983797,Headphones,Accessories,South,3,53832,161496
10456,2023-02-03 03:08:06.097219444,Headphones,Accessories,West,2,43771,87542
10457,2023-02-03 04:52:57.275455091,Monitor,Accessories,West,4,32885,131540
10458,2023-02-03 06:37:48.453690738,Headphones,Electronics,North,4,22269,89076
10459,2023-02-03 08:22:39.631926385,Monitor,Accessories,North,2,47515,95030
10460,2023-02-03 10:07:30.810162032,Webcam,Accessories,South,2,4114,8228
10461,2023-02-03 11:52:21.988397679,Laptop,Accessories,East,1,14442,14442
10462,2023-02-03 13:37:13.166633327,Mouse,Accessories,North,5,41151,205755
10463,2023-02-03 15:22:04.344868974,Monitor,Accessories,South,4,2629,10516
10464,2023-02-03 17:06:55.523104621,Laptop,Accessories,West,4,18927,75708
10465,2023-02-03 18:51:46.701340268,Headphones,Accessories,West,2,32317,64634
10466,2023-02-03 20:36:37.879575915,Headphones,Electronics,South,2,24896,49792
10467,2023-02-03 22:21:29.057811562,Laptop,Electronics,West,5,29155,145775
10468,2023-02-04 00:06:20.236047209,Headphones,Accessories,West,2,55921,111842
10469,2023-02-04 01:51:11.414282857,Webcam,Electronics,East,3,19288,57864
10470,2023-02-04 03:36:02.592518504,Webcam,Electronics,West,3,51588,154764
10471,2023-02-04 05:20:53.770754151,Laptop,Accessories,North,3,22415,67245
10472,2023-02-04 07:05:44.948989798,Monitor,Electronics,West,3,37085,111255
10473,2023-02-04 08:50:36.127225445,Monitor,Accessories,South,5,12251,61255
10474,2023-02-04 10:35:27.305461092,Laptop,Accessories,East,4,37884,151536
10475,2023-02-04 12:20:18.483696739,Monitor,Accessories,West,3,26574,79722
10476,2023-02-04 14:05:09.661932386,Monitor,Accessories,South,2,10623,21246
10477,2023-02-04 15:50:00.840168034,Webcam,Accessories,North,3,21936,65808
10478,2023-02-04 17:34:52.018403681,Monitor,Electronics,West,5,55715,278575
10479,2023-02-04 19:19:43.196639328,Keyboard,Accessories,East,2,7123,14246
10480,2023-02-04 21:04:34.374874975,Mouse,Electronics,West,3,4061,12183
10481,2023-02-04 22:49:25.553110622,Headphones,Accessories,South,4,41857,167428
10482,2023-02-05 00:34:16.731346269,Keyboard,Accessories,East,2,58608,117216
10483,2023-02-05 02:19:07.909581916,Monitor,Accessories,West,2,37499,74998
10484,2023-02-05 04:03:59.087817563,Webcam,Electronics,North,4,40095,160380
10485,2023-02-05 05:48:50.266053211,Laptop,Accessories,East,2,29451,58902
10486,2023-02-05 07:33:41.444288858,Monitor,Accessories,North,3,17361,52083
10487,2023-02-05 09:18:32.622524505,Webcam,Accessories,South,2,16907,33814
10488,2023-02-05 11:03:23.800760152,Mouse,Accessories,West,3,53469,160407
10489,2023-02-05 12:48:14.978995799,Monitor,Electronics,North,4,35814,143256
10490,2023-02-05 14:33:06.157231446,Laptop,Accessories,South,1,53296,53296
10491,2023-02-05 16:17:57.335467093,Webcam,Electronics,West,4,20605,82420
10492,2023-02-05 18:02:48.513702741,Webcam,Accessories,South,3,33256,99768
10493,2023-02-05 19:47:39.691938388,Webcam,Electronics,North,5,12332,61660
10494,2023-02-05 21:32:30.870174035,Mouse,Electronics,South,4,38832,155328
10495,2023-02-05 23:17:22.048409682,Monitor,Accessories,East,5,30476,152380
10496,2023-02-06 01:02:13.226645329,Mouse,Accessories,West,5,10445,52225
10497,2023-02-06 02:47:04.404880976,Headphones,Electronics,South,3,34490,103470
10498,2023-02-06 04:31:55.583116623,Headphones,Accessories,North,3,30767,92301
10499,2023-02-06 06:16:46.761352270,Monitor,Accessories,West,1,47057,47057
10500,2023-02-06 08:01:37.939587918,Mouse,Accessories,East,2,16210,32420
10501,2023-02-06 09:46:29.117823565,Laptop,Electronics,West,4,25159,100636
10502,2023-02-06 11:31:20.296059212,Webcam,Accessories,East,3,8564,25692
10503,2023-02-06 13:16:11.474294859,Webcam,Accessories,West,4,42043,168172
10504,2023-02-06 15:01:02.652530506,Monitor,Accessories,South,5,22219,111095
10505,2023-02-06 16:45:53.830766153,Headphones,Electronics,South,2,28946,57892
10506,2023-02-06 18:30:45.009001800,Headphones,Accessories,North,1,37587,37587
10507,2023-02-06 20:15:36.187237447,Webcam,Electronics,East,4,4364,17456
10508,2023-02-06 22:00:27.365473095,Monitor,Accessories,North,2,56241,112482
10509,2023-02-06 23:45:18.543708742,Mouse,Electronics,South,1,5318,5318
10510,2023-02-07 01:30:09.721944389,Headphones,Accessories,East,4,57088,228352
10511,2023-02-07 03:15:00.900180036,Mouse,Accessories,North,2,52932,105864
10512,2023-02-07 04:59:52.078415683,Headphones,Electronics,North,3,12479,37437
10513,2023-02-07 06:44:43.256651330,Headphones,Electronics,North,4,8398,33592
10514,2023-02-07 08:29:34.434886977,Keyboard,Electronics,North,2,3452,6904
10515,2023-02-07 10:14:25.613122625,Headphones,Accessories,North,1,22672,22672
10516,2023-02-07 11:59:16.791358272,Laptop,Accessories,East,2,58672,117344
10517,2023-02-07 13:44:07.969593919,Monitor,Accessories,North,3,34193,102579
10518,2023-02-07 15:28:59.147829566,Monitor,Accessories,East,4,14865,59460
10519,2023-02-07 17:13:50.326065213,Mouse,Electronics,North,4,26345,105380
10520,2023-02-07 18:58:41.504300860,Headphones,Accessories,South,4,47275,189100
10521,2023-02-07 20:43:32.682536507,Laptop,Accessories,South,3,21359,64077
10522,2023-02-07 22:28:23.860772154,Mouse,Accessories,North,1,9799,9799
10523,2023-02-08 00:13:15.039007802,Keyboard,Accessories,West,4,24053,96212
10524,2023-02-08 01:58:06.217243449,Mouse,Accessories,South,1,35892,35892
10525,2023-02-08 03:42:57.395479096,Mouse,Accessories,East,2,18684,37368
10526,2023-02-08 05:27:48.573714743,Headphones,Accessories,North,1,6015,6015
10527,2023-02-08 07:12:39.751950390,Keyboard,Electronics,East,1,32665,32665
10528,2023-02-08 08:57:30.930186037,Mouse,Accessories,West,4,9657,38628
10529,2023-02-08 10:42:22.108421684,Laptop,Accessories,North,5,52116,260580
10530,2023-02-08 12:27:13.286657331,Laptop,Accessories,South,5,22951,114755
10531,2023-02-08 14:12:04.464892979,Monitor,Accessories,East,3,33063,99189
10532,2023-02-08 15:56:55.643128626,Keyboard,Electronics,South,3,33743,101229
10533,2023-02-08 17:41:46.821364273,Keyboard,Electronics,South,5,27521,137605
10534,2023-02-08 19:26:37.999599920,Monitor,Electronics,North,2,55431,110862
10535,2023-02-08 21:11:29.177835567,Mouse,Electronics,East,4,11731,46924
10536,2023-02-08 22:56:20.356071214,Keyboard,Electronics,West,4,19744,78976
10537,2023-02-09 00:41:11.534306861,Laptop,Electronics,South,2,19423,38846
10538,2023-02-09 02:26:02.712542508,Laptop,Accessories,North,2,50076,100152
10539,2023-02-09 04:10:53.890778156,Headphones,Electronics,North,5,18568,92840
10540,2023-02-09 05:55:45.069013803,Keyboard,Electronics,West,3,48411,145233
10541,2023-02-09 07:40:36.247249450,Mouse,Accessories,North,2,4934,9868
10542,2023-02-09 09:25:27.425485097,Monitor,Electronics,South,3,12409,37227
10543,2023-02-09 11:10:18.603720744,Monitor,Accessories,North,1,55946,55946
10544,2023-02-09 12:55:09.781956391,Mouse,Accessories,East,4,32410,129640
10545,2023-02-09 14:40:00.960192038,Webcam,Electronics,East,5,31808,159040
10546,2023-02-09 16:24:52.138427686,Headphones,Accessories,South,4,9172,36688
10547,2023-02-09 18:09:43.316663333,Monitor,Electronics,East,5,28358,141790
10548,2023-02-09 19:54:34.494898980,Keyboard,Electronics,West,1,1777,1777
10549,2023-02-09 21:39:25.673134627,Headphones,Accessories,North,4,20763,83052
10550,2023-02-09 23:24:16.851370274,Keyboard,Accessories,South,1,49673,49673
10551,2023-02-10 01:09:08.029605921,Laptop,Electronics,West,5,36186,180930
10552,2023-02-10 02:53:59.207841568,Headphones,Accessories,North,2,32170,64340
10553,2023-02-10 04:38:50.386077215,Monitor,Accessories,West,4,21461,85844
10554,2023-02-10 06:23:41.564312863,Headphones,Electronics,South,1,46222,46222
10555,2023-02-10 08:08:32.742548510,Headphones,Electronics,South,4,3439,13756
10556,2023-02-10 09:53:23.920784157,Headphones,Accessories,West,4,8804,35216
10557,2023-02-10 11:38:15.099019804,Webcam,Electronics,North,4,46791,187164
10558,2023-02-10 13:23:06.277255451,Headphones,Electronics,East,3,48594,145782
10559,2023-02-10 15:07:57.455491098,Keyboard,Electronics,East,1,14212,14212
10560,2023-02-10 16:52:48.633726745,Laptop,Electronics,West,1,22653,22653
10561,2023-02-10 18:37:39.811962392,Mouse,Electronics,South,4,22971,91884
10562,2023-02-10 20:22:30.990198040,Headphones,Electronics,North,2,2989,5978
10563,2023-02-10 22:07:22.168433687,Monitor,Electronics,North,4,8868,35472
10564,2023-02-10 23:52:13.346669334,Headphones,Accessories,South,3,43026,129078
10565,2023-02-11 01:37:04.524904981,Monitor,Electronics,East,5,34712,173560
10566,2023-02-11 03:21:55.703140628,Keyboard,Accessories,North,3,25604,76812
10567,2023-02-11 05:06:46.881376275,Monitor,Accessories,West,2,52049,104098
10568,2023-02-11 06:51:38.059611922,Mouse,Accessories,East,4,23135,92540
10569,2023-02-11 08:36:29.237847570,Laptop,Electronics,West,1,31544,31544
10570,2023-02-11 10:21:20.416083217,Monitor,Electronics,East,4,38918,155672
10571,2023-02-11 12:06:11.594318864,Monitor,Accessories,South,2,51849,103698
10572,2023-02-11 13:51:02.772554511,Laptop,Electronics,West,1,31847,31847
10573,2023-02-11 15:35:53.950790158,Mouse,Accessories,West,3,44774,134322
10574,2023-02-11 17:20:45.129025805,Headphones,Electronics,South,5,11680,58400
10575,2023-02-11 19:05:36.307261452,Monitor,Electronics,West,5,48972,244860
10576,2023-02-11 20:50:27.485497099,Laptop,Accessories,East,4,31083,124332
10577,2023-02-11 22:35:18.663732747,Keyboard,Accessories,North,3,56037,168111
10578,2023-02-12 00:20:09.841968394,Laptop,Accessories,North,2,35433,70866
10579,2023-02-12 02:05:01.020204041,Keyboard,Electronics,South,5,46579,232895
10580,2023-02-12 03:49:52.198439688,Mouse,Accessories,East,3,59914,179742
10581,2023-02-12 05:34:43.376675335,Headphones,Electronics,West,4,27309,109236
10582,2023-02-12 07:19:34.554910982,Laptop,Electronics,West,1,42719,42719
10583,2023-02-12 09:04:25.733146629,Webcam,Electronics,North,4,11349,45396
10584,2023-02-12 10:49:16.911382276,Monitor,Accessories,West,4,10543,42172
10585,2023-02-12 12:34:08.089617924,Mouse,Accessories,North,3,10460,31380
10586,2023-02-12 14:18:59.267853571,Laptop,Accessories,South,5,35553,177765
